unique_key,address,census_tract,clearance_date,clearance_status,council_district_code,description,district,latitude,longitude,location,location_description,primary_type,timestamp,x_coordinate,y_coordinate,year,zipcode
20153241039,"1070-9910 SLAUGHTER CREEK DR Austin, TX",,2015-12-02 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,UK,,,,1070-9910 SLAUGHTER CREEK DR,Theft,2015-11-20 12:00:00.000000 UTC,,,2015,
20153281164,"1833 CHEDDAR LP Austin, TX",,2016-01-19 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,1833 CHEDDAR LP,Theft,2015-11-24 12:00:00.000000 UTC,,,2015,
20153390729,"7715 E BEN WHITE BLVD SVRD EB Austin, TX",,,,,THEFT                         ,UK,,,,7715 E BEN WHITE BLVD SVRD EB,Theft,2015-12-05 12:00:00.000000 UTC,,,2015,
20153410837,"5216 MCCARTY LN Austin, TX",,2015-12-09 12:00:00.000000 UTC,Not cleared,,BURGLARY OF RESIDENCE         ,UK,,,,5216 MCCARTY LN,Burglary,2015-12-07 12:00:00.000000 UTC,,,2015,
20155053808,"11317 CAMERON RD Austin, TX",,2016-01-06 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,UK,,,,11317 CAMERON RD,Theft,2015-12-09 12:00:00.000000 UTC,,,2015,
20153500650,"1100 N IH 35 SB Austin, TX",,,,,AGG ASSAULT                   ,UK,,,,1100 N IH 35 SB,Agg Assault,2015-12-16 12:00:00.000000 UTC,,,2015,
20153512030,"11901 PAVILLION BLVD Austin, TX",,2015-12-28 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,11901 PAVILLION BLVD,Theft,2015-12-17 12:00:00.000000 UTC,,,2015,
20155055652,"4720 W US 290 HWY SVRD WB Austin, TX",,,,,THEFT                         ,UK,,,,4720 W US 290 HWY SVRD WB,Theft,2015-12-21 12:00:00.000000 UTC,,,2015,
20155055814,"Austin, TX",,2016-02-25 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2015-12-22 12:00:00.000000 UTC,,,2015,
20153620549,"730 E WONSLEY DR Austin, TX",,2016-02-24 12:00:00.000000 UTC,Not cleared,,AUTO THEFT                    ,UK,,,,730 E WONSLEY DR,Auto Theft,2015-12-28 12:00:00.000000 UTC,,,2015,
2016680909,"710 E BEN WHITE SVRD WB Austin, TX",,2016-03-10 12:00:00.000000 UTC,Not cleared,,THEFT BY SHOPLIFTING          ,D,,,,710 E BEN WHITE SVRD WB,Theft,2016-03-08 12:00:00.000000 UTC,,,2016,
20165010210,"2901 S CAP OF TEXAS HWY Austin, TX",,,,,THEFT                         ,UK,,,,2901 S CAP OF TEXAS HWY,Theft,2016-03-09 12:00:00.000000 UTC,,,2016,
20165000995,"7501 E BEN WHITE BLVD SVRD EB Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,7501 E BEN WHITE BLVD SVRD EB,Theft,2016-01-08 12:00:00.000000 UTC,,,2016,
2016110707,"12319 CEDAR SPUR RD Austin, TX",,2016-01-12 12:00:00.000000 UTC,Cleared by Arrest,,AUTO THEFT                    ,UK,,,,12319 CEDAR SPUR RD,Auto Theft,2016-01-11 12:00:00.000000 UTC,,,2016,
20165001420,"14200 LAURINGBURG DR Austin, TX",,2016-07-14 12:00:00.000000 UTC,Not cleared,,THEFT                         ,A,,,,14200 LAURINGBURG DR,Theft,2016-01-11 12:00:00.000000 UTC,,,2016,
2016180558,"5751 HARTSON Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,5751 HARTSON,Theft,2016-01-18 12:00:00.000000 UTC,,,2016,
20165002898,"Austin, TX",,2016-03-14 12:00:00.000000 UTC,Not cleared,,RAPE                          ,UK,,,,nan,Rape,2016-01-19 12:00:00.000000 UTC,,,2016,
20165004843,"Austin, TX",,2016-03-31 12:00:00.000000 UTC,Not cleared,,RAPE                          ,UK,,,,nan,Rape,2016-01-25 12:00:00.000000 UTC,,,2016,
20168000308,"RIO GRANDE ST Austin, TX",,,,,THEFT                         ,UK,,,,RIO GRANDE ST,Theft,2016-01-23 12:00:00.000000 UTC,,,2016,
20165019188,"MONTOPOLIS/RIVER Austin, TX",,,,,THEFT                         ,UK,,,,MONTOPOLIS/RIVER,Theft,2016-05-09 12:00:00.000000 UTC,,,2016,
2016250988,"Austin, TX",,2016-09-16 12:00:00.000000 UTC,Not cleared,,RAPE                          ,UK,,,,nan,Rape,2016-01-25 12:00:00.000000 UTC,,,2016,
20165003839,"Austin, TX",,2016-02-09 12:00:00.000000 UTC,Not cleared,,AGG RAPE OF A CHILD           ,UK,,,,nan,Rape,2016-01-27 12:00:00.000000 UTC,,,2016,
2016300353,"E 6TH ST Austin, TX",,2016-02-08 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,E 6TH ST,Theft,2016-01-30 12:00:00.000000 UTC,,,2016,
2016300508,"4117 MCKINNEY FALLS PWKY Austin, TX",,2016-01-30 12:00:00.000000 UTC,Cleared by Arrest,,THEFT                         ,UK,,,,4117 MCKINNEY FALLS PWKY,Theft,2016-01-30 12:00:00.000000 UTC,,,2016,
2016321746,"Austin, TX",,2016-03-22 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2016-02-01 12:00:00.000000 UTC,,,2016,
20165005773,"1403 HASKELL ST Austin, TX",,2016-02-10 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,1403 HASKELL ST,Theft,2016-02-09 12:00:00.000000 UTC,,,2016,
20165006294,"3324 SILKGRASS BEND Austin, TX",,2016-03-03 12:00:00.000000 UTC,Cleared by Arrest,,BURGLARY OF VEHICLE           ,UK,,,,3324 SILKGRASS BEND,Theft,2016-02-12 12:00:00.000000 UTC,,,2016,
2016441612,"1701 FUTURE DRIVE Austin, TX",,2016-02-18 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,UK,,,,1701 FUTURE DRIVE,Theft,2016-02-13 12:00:00.000000 UTC,,,2016,
20165007598,"7401 E BEN WHITE BLVD SVRD EB Austin, TX",,2016-05-02 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,7401 E BEN WHITE BLVD SVRD EB,Theft,2016-02-22 12:00:00.000000 UTC,,,2016,
2016540525,"12132 WATERS PARK Austin, TX",,2016-03-10 12:00:00.000000 UTC,Not cleared,,BURGLARY NON RESIDENCE        ,UK,,,,12132 WATERS PARK,Burglary,2016-02-23 12:00:00.000000 UTC,,,2016,
20165010113,"Austin, TX",,2016-04-12 12:00:00.000000 UTC,Not cleared,,SEXUAL ASSAULT W/ OBJECT      ,UK,,,,nan,Rape,2016-02-25 12:00:00.000000 UTC,,,2016,
2016571433,"9500 S. IH-35 SVRD SB Austin, TX",,2016-03-11 12:00:00.000000 UTC,Cleared by Arrest,,THEFT BY SHOPLIFTING          ,UK,,,,9500 S. IH-35 SVRD SB,Theft,2016-02-26 12:00:00.000000 UTC,,,2016,
2016601515,"502 W LONGSPUR DR Austin, TX",,2016-03-02 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,UK,,,,502 W LONGSPUR DR,Theft,2016-02-29 12:00:00.000000 UTC,,,2016,
20165008748,"15058 SOUTH BAY Austin, TX",,2016-03-01 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,15058 SOUTH BAY,Theft,2016-03-01 12:00:00.000000 UTC,,,2016,
2016621823,"13701 N IH 35 SVRD NB Austin, TX",,2016-05-22 12:00:00.000000 UTC,Not cleared,,AGG ROBBERY/DEADLY WEAPON     ,UK,,,,13701 N IH 35 SVRD NB,Robbery,2016-03-02 12:00:00.000000 UTC,,,2016,
2016640107,"4710 S LAMAR BLVD Austin, TX",,2016-03-07 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,4710 S LAMAR BLVD,Theft,2016-03-04 12:00:00.000000 UTC,,,2016,
2016641208,"2901 S CAPTIAL OF TEXAS HWY NB Austin, TX",,2016-03-08 12:00:00.000000 UTC,Not cleared,,THEFT BY SHOPLIFTING          ,D,,,,2901 S CAPTIAL OF TEXAS HWY NB,Theft,2016-03-04 12:00:00.000000 UTC,,,2016,
20165009559,"10-4710 S LAMAR BLVD SVRD SB Austin, TX",,,,,THEFT                         ,UK,,,,10-4710 S LAMAR BLVD SVRD SB,Theft,2016-03-06 12:00:00.000000 UTC,,,2016,
20165009799,"Austin, TX",,2016-03-24 12:00:00.000000 UTC,Cleared by Exception,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2016-03-07 12:00:00.000000 UTC,,,2016,
2016701037,"Austin, TX",,2016-05-04 12:00:00.000000 UTC,Not cleared,,RAPE                          ,UK,,,,nan,Rape,2016-03-10 12:00:00.000000 UTC,,,2016,
20165010318,"12901 N IH-35 Austin, TX",,2016-03-28 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,12901 N IH-35,Theft,2016-03-10 12:00:00.000000 UTC,,,2016,
20165010354,"3600 PRESIDENTAIL BLVD Austin, TX",,,,,THEFT                         ,UK,,,,3600 PRESIDENTAIL BLVD,Theft,2016-03-10 12:00:00.000000 UTC,,,2016,
2016721359,"1407 RIDEGEHAVEN DR Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,1407 RIDEGEHAVEN DR,Theft,2016-03-12 12:00:00.000000 UTC,,,2016,
2016740498,"840 CR 377 Austin, TX",,2016-03-21 12:00:00.000000 UTC,Not cleared,,AGG ASLT STRANGLE/SUFFOCATE   ,UK,,,,840 CR 377,Agg Assault,2016-03-14 12:00:00.000000 UTC,,,2016,
20165010955,"9900 MCNEIL RD Austin, TX",,2016-03-21 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,UK,,,,9900 MCNEIL RD,Theft,2016-03-14 12:00:00.000000 UTC,,,2016,
2016771324,"Austin, TX",,2016-04-20 12:00:00.000000 UTC,Not cleared,,RAPE                          ,UK,,,,nan,Rape,2016-03-17 12:00:00.000000 UTC,,,2016,
20165011820,"6512 MC NEIL Austin, TX",,2016-04-06 12:00:00.000000 UTC,Not cleared,,BURGLARY NON RESIDENCE        ,UK,,,,6512 MC NEIL,Burglary,2016-03-21 12:00:00.000000 UTC,,,2016,
20165012135,"1306 LYNN ST Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,1306 LYNN ST,Theft,2016-03-22 12:00:00.000000 UTC,,,2016,
20165012445,"Austin, TX",,2016-05-20 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2016-03-24 12:00:00.000000 UTC,,,2016,
2016891605,"Austin, TX",,2016-05-04 12:00:00.000000 UTC,Not cleared,,SEXUAL ASSAULT OF CHILD/OBJECT,UK,,,,nan,Rape,2016-03-29 12:00:00.000000 UTC,,,2016,
2016920675,"800 THURMOND DR Austin, TX",,2016-04-18 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,UK,,,,800 THURMOND DR,Theft,2016-04-01 12:00:00.000000 UTC,,,2016,
2016920962,"CANYON RIDGE / IH35 NB RAMP Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,CANYON RIDGE / IH35 NB RAMP,Theft,2016-04-01 12:00:00.000000 UTC,,,2016,
20165014493,"Austin, TX",,2017-01-19 12:00:00.000000 UTC,Cleared by Exception,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2016-04-07 12:00:00.000000 UTC,,,2016,
20161010303,"14525 WHARTON PARK TRAIL Austin, TX",,2016-04-20 12:00:00.000000 UTC,Cleared by Arrest,,BURGLARY OF VEHICLE           ,UK,,,,14525 WHARTON PARK TRAIL,Theft,2016-04-10 12:00:00.000000 UTC,,,2016,
20161020086,"Austin, TX",,2016-09-20 12:00:00.000000 UTC,Not cleared,,RAPE                          ,UK,,,,nan,Rape,2016-04-11 12:00:00.000000 UTC,,,2016,
20165015515,"11600 MANCHACA RD Austin, TX",,2016-04-28 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,11600 MANCHACA RD,Theft,2016-04-14 12:00:00.000000 UTC,,,2016,
20161110554,"1021 LADY BIRD LN Austin, TX",,2016-04-25 12:00:00.000000 UTC,Not cleared,,AUTO THEFT                    ,H,,,,1021 LADY BIRD LN,Auto Theft,2016-04-20 12:00:00.000000 UTC,,,2016,
20165016655,"Austin, TX",,2016-11-11 12:00:00.000000 UTC,Not cleared,,SEXUAL ASSAULT OF CHILD/OBJECT,UK,,,,nan,Rape,2016-04-21 12:00:00.000000 UTC,,,2016,
20161160159,"Austin, TX",,2016-11-10 12:00:00.000000 UTC,Cleared by Exception,,SEXUAL ASSAULT OF CHILD/OBJECT,UK,,,,nan,Rape,2016-04-25 12:00:00.000000 UTC,,,2016,
20165017368,"6600 ED BLUESTEIN BLVD SVRD SB Austin, TX",,2016-05-31 12:00:00.000000 UTC,Not cleared,,THEFT                         ,C,,,,6600 ED BLUESTEIN BLVD SVRD SB,Theft,2016-04-26 12:00:00.000000 UTC,,,2016,
20161192008,"506 EL PASO ST Austin, TX",,2016-05-06 12:00:00.000000 UTC,Cleared by Arrest,,AGG ROBBERY/DEADLY WEAPON     ,UK,,,,506 EL PASO ST,Robbery,2016-04-28 12:00:00.000000 UTC,,,2016,
20161230479,"9910 SLAUGHTER CREEK Austin, TX",,2016-05-09 12:00:00.000000 UTC,Not cleared,,THEFT OF HEAVY EQUIPMENT      ,UK,,,,9910 SLAUGHTER CREEK,Theft,2016-05-02 12:00:00.000000 UTC,,,2016,
20165018088,"OLTORF RD/PARKER LN Austin, TX",,,,,THEFT                         ,UK,,,,OLTORF RD/PARKER LN,Theft,2016-05-02 12:00:00.000000 UTC,,,2016,
20165018476,"BRODIE AT WILLIAM CANNON Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,BRODIE AT WILLIAM CANNON,Theft,2016-05-04 12:00:00.000000 UTC,,,2016,
20161290663,"1030 NORWOOD PARK Austin, TX",,2016-06-08 12:00:00.000000 UTC,Cleared by Arrest,,THEFT                         ,UK,,,,1030 NORWOOD PARK,Theft,2016-05-08 12:00:00.000000 UTC,,,2016,
20165019227,"337 E 6TH ST Austin, TX",,,,,THEFT                         ,UK,,,,337 E 6TH ST,Theft,2016-05-09 12:00:00.000000 UTC,,,2016,
20165020303,"2931 ZACH SCOTT Austin, TX",,2016-05-19 12:00:00.000000 UTC,Not cleared,,THEFT OF METAL                ,B,,,,2931 ZACH SCOTT,Theft,2016-05-16 12:00:00.000000 UTC,,,2016,
20165020522,"3755 S CAPITAL OF TEXAS HWY SVRD NB Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,3755 S CAPITAL OF TEXAS HWY SVRD NB,Theft,2016-05-17 12:00:00.000000 UTC,,,2016,
20161470074,"4TH ST AND SABINE ST Austin, TX",,2016-09-26 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,4TH ST AND SABINE ST,Theft,2016-05-26 12:00:00.000000 UTC,,,2016,
20161501173,"1030 NORWOOD PARK Austin, TX",,2016-06-22 12:00:00.000000 UTC,Cleared by Arrest,,THEFT BY SHOPLIFTING          ,UK,,,,1030 NORWOOD PARK,Theft,2016-05-29 12:00:00.000000 UTC,,,2016,
20165022138,"16404 PARKWAY Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,16404 PARKWAY,Theft,2016-05-29 12:00:00.000000 UTC,,,2016,
20165022431,"8758 BIRMINGHAM Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,8758 BIRMINGHAM,Theft,2016-05-30 12:00:00.000000 UTC,,,2016,
20165022339,"Austin, TX",,,,,SEXUAL ASSAULT OF CHILD/OBJECT,UK,,,,nan,Rape,2016-05-31 12:00:00.000000 UTC,,,2016,
20161521900,"Austin, TX",,2016-07-15 12:00:00.000000 UTC,Not cleared,,RAPE                          ,I,,,,nan,Rape,2016-06-01 12:00:00.000000 UTC,,,2016,
20161530162,"5355 N IH 35 SB Austin, TX",,2016-06-21 12:00:00.000000 UTC,Not cleared,,THEFT FROM PERSON             ,UK,,,,5355 N IH 35 SB,Theft,2016-06-01 12:00:00.000000 UTC,,,2016,
20165023927,"7112 ED BLUESTEIN BLVD SVRD NB Austin, TX",,2016-07-11 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,7112 ED BLUESTEIN BLVD SVRD NB,Theft,2016-06-09 12:00:00.000000 UTC,,,2016,
20161681056,"6TH ST AND RED RIVER Austin, TX",,,,,THEFT                         ,UK,,,,6TH ST AND RED RIVER,Theft,2016-06-16 12:00:00.000000 UTC,,,2016,
20168002844,"10901 N LAMAR BLVD SVRD NB Austin, TX",,,,,THEFT                         ,UK,,,,10901 N LAMAR BLVD SVRD NB,Theft,2016-06-14 12:00:00.000000 UTC,,,2016,
20161680133,"5206 KING CHARLES DRIVE Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,5206 KING CHARLES DRIVE,Theft,2016-06-16 12:00:00.000000 UTC,,,2016,
20161730800,"Austin, TX",,2016-11-11 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2016-06-21 12:00:00.000000 UTC,,,2016,
20161830835,"2506 EAST BEN WHITE Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,2506 EAST BEN WHITE,Theft,2016-07-01 12:00:00.000000 UTC,,,2016,
20165027313,"3400 SAN MARINO DR Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,3400 SAN MARINO DR,Theft,2016-07-02 12:00:00.000000 UTC,,,2016,
20161871629,"Austin, TX",,2016-07-19 12:00:00.000000 UTC,Cleared by Exception,,RAPE                          ,UK,,,,nan,Rape,2016-07-05 12:00:00.000000 UTC,,,2016,
20165027846,"4404 E OLTORF LN Austin, TX",,,,,THEFT FROM AUTO               ,UK,,,,4404 E OLTORF LN,Theft,2016-07-06 12:00:00.000000 UTC,,,2016,
20165028856,"COURT DR Austin, TX",,,,,THEFT                         ,UK,,,,COURT DR,Theft,2016-07-13 12:00:00.000000 UTC,,,2016,
20161970571,"Austin, TX",,2016-10-24 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,H,,,,nan,Rape,2016-07-15 12:00:00.000000 UTC,,,2016,
20165029207,"6009 E BEN WHITE SVRD EB Austin, TX",,,,,THEFT                         ,UK,,,,6009 E BEN WHITE SVRD EB,Theft,2016-07-15 12:00:00.000000 UTC,,,2016,
20161990690,"7809 E BEN WHITE BLVD SVRD EB Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,7809 E BEN WHITE BLVD SVRD EB,Theft,2016-07-17 12:00:00.000000 UTC,,,2016,
20162030041,"6600 ED BLUESTEIN BLVD SVRD SB Austin, TX",,2016-08-21 12:00:00.000000 UTC,Cleared by Arrest,,THEFT                         ,UK,,,,6600 ED BLUESTEIN BLVD SVRD SB,Theft,2016-07-21 12:00:00.000000 UTC,,,2016,
20165030188,"7301 SPICEWOOD SPRINGS RD Austin, TX",,2016-07-28 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,UK,,,,7301 SPICEWOOD SPRINGS RD,Theft,2016-07-22 12:00:00.000000 UTC,,,2016,
20162050194,"Austin, TX",,2016-09-15 12:00:00.000000 UTC,Cleared by Arrest,,AGG RAPE                      ,UK,,,,nan,Rape,2016-07-23 12:00:00.000000 UTC,,,2016,
20162060298,"3003 S LAMAR BLVD Austin, TX",,2016-08-19 12:00:00.000000 UTC,Cleared by Exception,,BURGLARY OF VEHICLE           ,UK,,,,3003 S LAMAR BLVD,Theft,2016-07-24 12:00:00.000000 UTC,,,2016,
20165030377,"2751 E SH 71 SVRD WB Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,2751 E SH 71 SVRD WB,Theft,2016-07-24 12:00:00.000000 UTC,,,2016,
20165030982,"Austin, TX",,2016-08-31 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,A,,,,nan,Rape,2016-07-27 12:00:00.000000 UTC,,,2016,
20162101712,"5000 VILLAGE LN Austin, TX",,2016-11-11 12:00:00.000000 UTC,Not cleared,,ROBBERY BY ASSAULT            ,F,,,,5000 VILLAGE LN,Robbery,2016-07-28 12:00:00.000000 UTC,,,2016,
20165031097,"8411 GROUSE MEADOW LN Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,8411 GROUSE MEADOW LN,Theft,2016-07-29 12:00:00.000000 UTC,,,2016,
20165031134,"11903 ALTHEA CT Austin, TX",,2016-08-01 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,E,,,,11903 ALTHEA CT,Theft,2016-07-29 12:00:00.000000 UTC,,,2016,
20162160885,"8805 NORTH PLAZA Austin, TX",,2016-08-04 12:00:00.000000 UTC,Not cleared,,AUTO THEFT                    ,UK,,,,8805 NORTH PLAZA,Auto Theft,2016-08-03 12:00:00.000000 UTC,,,2016,
20162250895,"Austin, TX",,2016-08-12 12:00:00.000000 UTC,Cleared by Exception,,RAPE OF A CHILD               ,A,,,,nan,Rape,2016-08-12 12:00:00.000000 UTC,,,2016,
20165033609,"Austin, TX",,2016-11-07 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2016-08-15 12:00:00.000000 UTC,,,2016,
20168003819,"6TH ST Austin, TX",,,,,THEFT FROM PERSON             ,UK,,,,6TH ST,Theft,2016-08-16 12:00:00.000000 UTC,,,2016,
20165033839,"Austin, TX",,2016-10-04 12:00:00.000000 UTC,Cleared by Exception,,SEXUAL ASSAULT OF CHILD/OBJECT,UK,,,,nan,Rape,2016-08-17 12:00:00.000000 UTC,,,2016,
20162371023,"501 E KOENIG LN SVRD EB Austin, TX",,2016-08-25 12:00:00.000000 UTC,Not cleared,,AUTO THEFT                    ,UK,,,,501 E KOENIG LN SVRD EB,Auto Theft,2016-08-24 12:00:00.000000 UTC,,,2016,
20165035043,"Austin, TX",,2017-01-19 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2016-08-25 12:00:00.000000 UTC,,,2016,
20162492747,"1030 NORWOOD PARK Austin, TX",,2016-09-15 12:00:00.000000 UTC,Cleared by Arrest,,THEFT BY SHOPLIFTING          ,UK,,,,1030 NORWOOD PARK,Theft,2016-09-05 12:00:00.000000 UTC,,,2016,
20165036633,"5604 SOUTHWEST PKWY Austin, TX",,,,,THEFT                         ,UK,,,,5604 SOUTHWEST PKWY,Theft,2016-09-05 12:00:00.000000 UTC,,,2016,
20165036860,"Austin, TX",,2017-02-10 12:00:00.000000 UTC,Not cleared,,RAPE OF A CHILD               ,UK,,,,nan,Rape,2016-09-06 12:00:00.000000 UTC,,,2016,
20165036931,"Austin, TX",,,,,SEXUAL ASSAULT OF CHILD/OBJECT,UK,,,,nan,Rape,2016-09-07 12:00:00.000000 UTC,,,2016,
20165037959,"2209 PERRY AVENUE Austin, TX",,,,,THEFT                         ,UK,,,,2209 PERRY AVENUE,Theft,2016-09-13 12:00:00.000000 UTC,,,2016,
20165038054,"7809 E BEN WHITE BLVD SVRD EB Austin, TX",,2016-11-28 12:00:00.000000 UTC,Not cleared,,THEFT OF AUTO PARTS           ,H,,,,7809 E BEN WHITE BLVD SVRD EB,Theft,2016-09-14 12:00:00.000000 UTC,,,2016,
20165038330,"437-12151 N IH 35 SVRD SB Austin, TX",,2016-09-26 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,437-12151 N IH 35 SVRD SB,Theft,2016-09-16 12:00:00.000000 UTC,,,2016,
20165038342,"Austin, TX",,2017-01-20 12:00:00.000000 UTC,Not cleared,,SEXUAL ASSAULT OF CHILD/OBJECT,UK,,,,nan,Rape,2016-09-16 12:00:00.000000 UTC,,,2016,
20162641262,"Austin, TX",,2016-12-05 12:00:00.000000 UTC,Cleared by Exception,,SEXUAL ASSAULT OF CHILD/OBJECT,88,,,,nan,Rape,2016-09-20 12:00:00.000000 UTC,,,2016,
20165038899,"3003 S LAMAR BLVD Austin, TX",,,,,THEFT                         ,UK,,,,3003 S LAMAR BLVD,Theft,2016-09-20 12:00:00.000000 UTC,,,2016,
20165039134,"8502 ROAN LN Austin, TX",,2016-09-30 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,D,,,,8502 ROAN LN,Theft,2016-09-21 12:00:00.000000 UTC,,,2016,
20162690833,"3800 MT BONNELL RD Austin, TX",,,,,BURGLARY OF VEHICLE           ,UK,,,,3800 MT BONNELL RD,Theft,2016-09-25 12:00:00.000000 UTC,,,2016,
20162740182,"Austin, TX",,2016-10-11 12:00:00.000000 UTC,Not cleared,,RAPE                          ,UK,,,,nan,Rape,2016-09-30 12:00:00.000000 UTC,,,2016,
20162791517,"1800 WHEELESS LANE Austin, TX",,,,,THEFT FROM PERSON             ,UK,,,,1800 WHEELESS LANE,Theft,2016-10-05 12:00:00.000000 UTC,,,2016,
20162841183,"9910 SLAUGHTER CREEK DR Austin, TX",,2016-11-04 12:00:00.000000 UTC,Not cleared,,BURGLARY NON RESIDENCE        ,UK,,,,9910 SLAUGHTER CREEK DR,Burglary,2016-10-10 12:00:00.000000 UTC,,,2016,
20162841629,"2901 S CAPITAL OF TEXAS HWY SB Austin, TX",,2016-11-07 12:00:00.000000 UTC,Not cleared,,AUTO THEFT                    ,UK,,,,2901 S CAPITAL OF TEXAS HWY SB,Auto Theft,2016-10-10 12:00:00.000000 UTC,,,2016,
20165044003,"E 8TH ST AND RED RIVER ST Austin, TX",,,,,THEFT FROM PERSON             ,UK,,,,E 8TH ST AND RED RIVER ST,Theft,2016-10-23 12:00:00.000000 UTC,,,2016,
20165044292,"300-14101 W US 290 HWY SVRD EB Austin, TX",,2016-11-04 12:00:00.000000 UTC,Not cleared,,THEFT                         ,UK,,,,300-14101 W US 290 HWY SVRD EB,Theft,2016-10-25 12:00:00.000000 UTC,,,2016,
20165046758,"Austin, TX",,,,,SEXUAL ASSAULT OF CHILD/OBJECT,UK,,,,nan,Rape,2016-10-26 12:00:00.000000 UTC,,,2016,
20163010216,"6920 BAY CITY BEND Austin, TX",,2016-11-30 12:00:00.000000 UTC,Not cleared,,BURGLARY OF VEHICLE           ,UK,,,,6920 BAY CITY BEND,Theft,2016-10-27 12:00:00.000000 UTC,,,2016,
20163041422,"12915 RESEARCH BLVD NB Austin, TX",,2016-11-01 12:00:00.000000 UTC,Not cleared,,BURGLARY NON RESIDENCE        ,UK,,,,12915 RESEARCH BLVD NB,Burglary,2016-10-30 12:00:00.000000 UTC,,,2016,
20163071103,"14900 TITANIUM ST Austin, TX",,,,,THEFT                         ,UK,,,,14900 TITANIUM ST,Theft,2016-11-02 12:00:00.000000 UTC,,,2016,
20165045633,"7601 E BEN WHITE BLVD SVRD EB Austin, TX",,,,,THEFT FROM AUTO               ,UK,,,,7601 E BEN WHITE BLVD SVRD EB,Theft,2016-11-03 12:00:00.000000 UTC,,,2016,
20165050434,"Austin, TX",,,,,SEXUAL ASSAULT W/ OBJECT      ,UK,,,,nan,Rape,2016-11-04 12:00:00.000000 UTC,,,2016,
20163101161,"Austin, TX",,2016-12-22 12:00:00.000000 UTC,Cleared by Exception,,RAPE                          ,UK,,,,nan,Rape,2016-11-05 12:00:00.000000 UTC,,,2016,
20163110554,"7715 E BEN WHITE BLVD SVRD EB Austin, TX",,,,,THEFT                         ,H,,,,7715 E BEN WHITE BLVD SVRD EB,Theft,2016-11-06 12:00:00.000000 UTC,,,2016,
20163190526,"C240-9333 RESEARCH BLVD SVRD SB Austin, TX",,,,,BURGLARY NON RESIDENCE        ,UK,,,,C240-9333 RESEARCH BLVD SVRD SB,Burglary,2016-11-14 12:00:00.000000 UTC,,,2016,
